Wall time,Step,Value
1615142104.514168,0,0.3229166567325592
1615142105.329465,1,0.3229166567325592
1615142106.14093,2,0.3125
1615142106.941817,3,0.3125
1615142107.751227,4,0.375
1615142108.561995,5,0.34375
1615142109.359194,6,0.34375
1615142110.194529,7,0.3645833432674408
1615142110.985332,8,0.375
1615142111.785477,9,0.375
1615142112.591092,10,0.4166666567325592
1615142113.396749,11,0.4479166567325592
1615142114.220528,12,0.3854166567325592
1615142115.020533,13,0.4583333432674408
1615142115.871242,14,0.4375
1615142116.672094,15,0.46875
1615142117.478311,16,0.4375
1615142118.28748,17,0.4479166567325592
1615142119.0929668,18,0.46875
1615142119.918358,19,0.3958333432674408
1615142120.738927,20,0.5520833134651184
1615142121.535211,21,0.4791666567325592
1615142122.342971,22,0.5416666865348816
1615142123.1560733,23,0.4375
1615142123.955525,24,0.5520833134651184
1615142124.748052,25,0.53125
1615142125.549789,26,0.5729166865348816
1615142126.348894,27,0.5729166865348816
1615142127.150228,28,0.5520833134651184
1615142127.953824,29,0.5520833134651184
1615142128.747217,30,0.53125
1615142129.544751,31,0.5833333134651184
1615142130.353785,32,0.5208333134651184
1615142131.162116,33,0.5833333134651184
1615142131.953537,34,0.5729166865348816
1615142132.745852,35,0.5416666865348816
1615142133.562107,36,0.5416666865348816
1615142134.360571,37,0.5104166865348816
1615142135.156439,38,0.5625
1615142135.970439,39,0.53125
1615142136.763673,40,0.59375
1615142137.581399,41,0.6458333134651184
1615142138.389793,42,0.5833333134651184
1615142139.196898,43,0.5625
1615142139.999328,44,0.5729166865348816
1615142140.810538,45,0.5625
1615142141.631156,46,0.5416666865348816
1615142142.432932,47,0.5520833134651184
1615142143.244777,48,0.53125
1615142144.044762,49,0.6145833134651184
1615142144.850217,50,0.59375
1615142145.680056,51,0.5520833134651184
1615142146.49007,52,0.5520833134651184
1615142147.287097,53,0.4895833432674408
1615142148.093831,54,0.5833333134651184
1615142148.909357,55,0.6354166865348816
1615142149.716825,56,0.5520833134651184
1615142150.517448,57,0.6354166865348816
1615142151.337445,58,0.5833333134651184
1615142152.146361,59,0.6354166865348816
1615142152.953332,60,0.5729166865348816
1615142153.77382,61,0.5520833134651184
1615142154.5781,62,0.5416666865348816
1615142155.38356,63,0.625
1615142156.202555,64,0.6145833134651184
1615142157.013572,65,0.59375
1615142157.822455,66,0.6145833134651184
1615142158.618836,67,0.5520833134651184
1615142159.422583,68,0.625
1615142160.230547,69,0.625
1615142161.064486,70,0.6145833134651184
1615142161.873496,71,0.6666666865348816
1615142162.674041,72,0.5729166865348816
1615142163.484882,73,0.5104166865348816
1615142164.295464,74,0.5729166865348816
1615142165.110725,75,0.5729166865348816
1615142165.915152,76,0.59375
1615142166.742371,77,0.59375
1615142167.545084,78,0.6041666865348816
1615142168.354357,79,0.5
1615142169.14883,80,0.5833333134651184
1615142169.976856,81,0.625
1615142170.7860868,82,0.5729166865348816
1615142171.594529,83,0.5520833134651184
1615142172.401879,84,0.6145833134651184
1615142173.208592,85,0.5729166865348816
1615142174.027001,86,0.6145833134651184
1615142174.843686,87,0.6458333134651184
1615142175.660826,88,0.5625
1615142176.470144,89,0.5729166865348816
1615142177.280257,90,0.5833333134651184
1615142178.095689,91,0.6041666865348816
1615142178.893161,92,0.59375
1615142179.697389,93,0.5208333134651184
1615142180.501118,94,0.5833333134651184
1615142181.334572,95,0.5833333134651184
1615142182.151109,96,0.5416666865348816
1615142182.974693,97,0.5833333134651184
1615142183.783256,98,0.5416666865348816
1615142184.600406,99,0.5625
1615142185.41048,100,0.6145833134651184
1615142186.218189,101,0.5833333134651184
1615142187.052075,102,0.6354166865348816
1615142187.859727,103,0.5833333134651184
1615142188.65768,104,0.6041666865348816
1615142189.4539,105,0.5208333134651184
1615142190.258341,106,0.5833333134651184
1615142191.073169,107,0.59375
1615142191.866583,108,0.6458333134651184
1615142192.6685,109,0.6145833134651184
1615142193.477567,110,0.6041666865348816
1615142194.292958,111,0.625
1615142195.092969,112,0.5625
1615142195.915051,113,0.6770833134651184
1615142196.739507,114,0.5833333134651184
1615142197.531185,115,0.5833333134651184
1615142198.347563,116,0.59375
1615142199.148866,117,0.46875
1615142199.968865,118,0.6145833134651184
1615142200.783686,119,0.5833333134651184
1615142201.61815,120,0.5520833134651184
1615142202.442322,121,0.6354166865348816
1615142203.255832,122,0.6145833134651184
1615142204.0850172,123,0.59375
1615142204.902151,124,0.6041666865348816
1615142205.717931,125,0.53125
1615142206.529277,126,0.5416666865348816
1615142207.36847,127,0.5729166865348816
1615142208.170326,128,0.625
1615142208.972585,129,0.5833333134651184
1615142209.777577,130,0.5416666865348816
1615142210.589135,131,0.5729166865348816
1615142211.405722,132,0.5208333134651184
1615142212.220142,133,0.6041666865348816
1615142213.036789,134,0.6041666865348816
1615142213.843055,135,0.5833333134651184
1615142214.647999,136,0.5833333134651184
1615142215.463454,137,0.6041666865348816
1615142216.289788,138,0.5729166865348816
1615142217.1064541,139,0.625
1615142217.92518,140,0.5416666865348816
1615142218.738872,141,0.5729166865348816
1615142219.5379,142,0.59375
1615142220.33659,143,0.5625
1615142221.142783,144,0.5625
1615142221.96783,145,0.6041666865348816
1615142222.779173,146,0.6041666865348816
1615142223.586443,147,0.6666666865348816
1615142224.400413,148,0.5833333134651184
1615142225.197362,149,0.5729166865348816
1615142226.00886,150,0.53125
1615142226.823056,151,0.6145833134651184
1615142227.643858,152,0.5833333134651184
1615142228.44705,153,0.6041666865348816
1615142229.258987,154,0.59375
1615142230.078092,155,0.5833333134651184
1615142230.901952,156,0.5833333134651184
1615142231.715381,157,0.5729166865348816
1615142232.534228,158,0.5416666865348816
1615142233.359015,159,0.5416666865348816
1615142234.174216,160,0.6041666865348816
1615142234.9862,161,0.59375
1615142235.805265,162,0.5729166865348816
1615142236.61754,163,0.6041666865348816
1615142237.443098,164,0.6458333134651184
1615142238.27317,165,0.5416666865348816
1615142239.069346,166,0.5416666865348816
1615142239.886922,167,0.5729166865348816
1615142240.691266,168,0.6041666865348816
1615142241.501032,169,0.59375
1615142242.3150258,170,0.6458333134651184
1615142243.143708,171,0.4895833432674408
1615142243.968499,172,0.5833333134651184
1615142244.7786303,173,0.53125
1615142245.583991,174,0.59375
1615142246.3961148,175,0.625
1615142247.207983,176,0.6041666865348816
1615142248.026816,177,0.6041666865348816
1615142248.835419,178,0.5833333134651184
1615142249.66222,179,0.6041666865348816
1615142250.475165,180,0.5520833134651184
1615142251.298712,181,0.5208333134651184
1615142252.111902,182,0.6458333134651184
1615142252.928232,183,0.5625
1615142253.741635,184,0.5625
1615142254.547394,185,0.6145833134651184
1615142255.362339,186,0.59375
1615142256.177054,187,0.6041666865348816
1615142256.978081,188,0.59375
1615142257.819213,189,0.6041666865348816
1615142258.64766,190,0.5416666865348816
1615142259.439795,191,0.6041666865348816
1615142260.268413,192,0.6354166865348816
1615142261.078628,193,0.625
1615142261.90655,194,0.53125
1615142262.744101,195,0.65625
1615142263.551366,196,0.59375
1615142264.380959,197,0.5
1615142265.207113,198,0.6145833134651184
