Wall time,Step,Value
1611771049.218704,0,1.6674898862838745
1611771049.727911,1,1.4722270965576172
1611771050.232555,2,1.1865657567977905
1611771050.737372,3,1.053011417388916
1611771051.242244,4,1.1047297716140747
1611771051.745713,5,1.043044090270996
1611771052.2469382,6,1.0524760484695435
1611771052.752852,7,0.9783554077148438
1611771053.254198,8,0.9566643238067627
1611771053.771123,9,0.9791185855865479
1611771054.286173,10,0.9595348238945007
1611771054.802682,11,0.898373544216156
1611771055.314952,12,0.9498745799064636
1611771055.825152,13,0.9064688682556152
1611771056.326234,14,0.8930826187133789
1611771056.816561,15,0.8204751014709473
1611771057.314857,16,0.8572266697883606
1611771057.823537,17,0.8582246899604797
1611771058.336734,18,0.8086388111114502
1611771058.8437083,19,0.7777464389801025
1611771059.34957,20,0.7345828413963318
1611771059.8664849,21,0.7106733322143555
1611771060.371936,22,0.7741355895996094
1611771060.877537,23,0.6815211176872253
1611771061.380777,24,0.7620474696159363
1611771061.883149,25,0.6542084217071533
1611771062.390713,26,0.7348611354827881
1611771062.888574,27,0.6805995106697083
1611771063.404329,28,0.7261142134666443
1611771063.9291923,29,0.6802022457122803
1611771064.43975,30,0.6290803551673889
1611771064.9431477,31,0.670011579990387
1611771065.461308,32,0.6923647522926331
1611771065.965061,33,0.6036289930343628
1611771066.476664,34,0.6096577644348145
1611771066.97003,35,0.6930985450744629
1611771067.471393,36,0.6324363946914673
1611771067.970716,37,0.6079261898994446
1611771068.486904,38,0.6125357747077942
1611771069.0059657,39,0.6723687052726746
1611771069.609111,40,0.6735854148864746
1611771070.119576,41,0.6175796389579773
1611771070.620057,42,0.5608736872673035
1611771071.123068,43,0.6094830632209778
1611771071.636172,44,0.6168214082717896
1611771072.139883,45,0.6700897216796875
1611771072.644226,46,0.6089144349098206
1611771073.148647,47,0.6094927191734314
1611771073.6592078,48,0.6342595815658569
1611771074.175972,49,0.6187389492988586
1611771074.67964,50,0.610075831413269
1611771075.198028,51,0.5685949921607971
1611771075.708408,52,0.6198316812515259
1611771076.222582,53,0.6608473658561707
1611771076.728028,54,0.6459625363349915
1611771077.237422,55,0.5663884878158569
1611771077.743346,56,0.5725272297859192
1611771078.252296,57,0.6491612792015076
1611771078.7611682,58,0.611047089099884
1611771079.278915,59,0.5842187404632568
1611771079.790502,60,0.5646510720252991
1611771080.309099,61,0.5570970177650452
1611771080.818218,62,0.6537961959838867
1611771081.331105,63,0.5583475232124329
1611771081.835189,64,0.5183146595954895
1611771082.351007,65,0.5443233847618103
1611771082.853948,66,0.5295495390892029
1611771083.366786,67,0.6137380003929138
1611771083.869934,68,0.5464993119239807
1611771084.383131,69,0.5856955647468567
1611771084.888364,70,0.5637246966362
1611771085.404014,71,0.577354371547699
1611771085.921545,72,0.5791339874267578
1611771086.425406,73,0.5212207436561584
1611771086.938009,74,0.5283877849578857
1611771087.450027,75,0.5506395697593689
1611771087.966964,76,0.5955566763877869
1611771088.481591,77,0.5693245530128479
1611771088.981892,78,0.5476092100143433
1611771089.493578,79,0.5167479515075684
1611771090.000159,80,0.563226580619812
1611771090.520066,81,0.5718099474906921
1611771091.032774,82,0.5792457461357117
1611771091.5375,83,0.5103427767753601
1611771092.0292,84,0.5812111496925354
1611771092.536684,85,0.5388525128364563
1611771093.0396,86,0.49624037742614746
1611771093.562534,87,0.5406816005706787
1611771094.070056,88,0.5505693554878235
1611771094.590935,89,0.511046826839447
1611771095.1002123,90,0.5916069149971008
1611771095.620799,91,0.538340151309967
1611771096.128487,92,0.55267733335495
1611771096.639291,93,0.5764833092689514
1611771097.151101,94,0.6074772477149963
1611771097.658464,95,0.5220767259597778
1611771098.268085,96,0.5051668882369995
1611771098.779577,97,0.5540934205055237
1611771099.294669,98,0.5471181869506836
1611771099.817114,99,0.486454039812088
1611771100.334404,100,0.5260659456253052
1611771100.87747,101,0.5018830895423889
1611771101.384799,102,0.540725827217102
1611771101.896175,103,0.5648476481437683
1611771102.415237,104,0.49763286113739014
1611771102.934991,105,0.5321118235588074
1611771103.446554,106,0.5124800801277161
1611771103.962304,107,0.4852887690067291
1611771104.46875,108,0.4793456494808197
1611771104.985636,109,0.5739188194274902
1611771105.51122,110,0.5075331330299377
1611771106.039124,111,0.5473276972770691
1611771106.557554,112,0.4977622926235199
1611771107.068233,113,0.524323582649231
1611771107.575504,114,0.5682514309883118
1611771108.092322,115,0.4842046797275543
1611771108.597501,116,0.4693986475467682
1611771109.113589,117,0.47308149933815
1611771109.620744,118,0.4814564883708954
1611771110.157969,119,0.4741429388523102
1611771110.6983428,120,0.45665648579597473
1611771111.226887,121,0.48706743121147156
1611771111.736719,122,0.49490389227867126
1611771112.247593,123,0.49804913997650146
1611771112.772057,124,0.477562814950943
1611771113.28914,125,0.4898388385772705
1611771113.799569,126,0.5436849594116211
1611771114.313228,127,0.5019267201423645
1611771114.851182,128,0.484004944562912
1611771115.364337,129,0.5441163778305054
1611771115.873904,130,0.5310675501823425
1611771116.390639,131,0.49031081795692444
1611771116.908113,132,0.5408136248588562
1611771117.42478,133,0.5286829471588135
1611771117.946507,134,0.5154169201850891
1611771118.519029,135,0.5000522136688232
1611771119.026088,136,0.5032948851585388
1611771119.5309093,137,0.508651077747345
1611771120.03791,138,0.45285752415657043
1611771120.5642638,139,0.48931562900543213
1611771121.093031,140,0.5492205023765564
1611771121.625004,141,0.4805971384048462
1611771122.149501,142,0.44606831669807434
1611771122.7614772,143,0.44645214080810547
1611771123.283482,144,0.5033712983131409
1611771123.80816,145,0.52574622631073
1611771124.329553,146,0.4744398593902588
1611771124.839206,147,0.5157783627510071
1611771125.345817,148,0.534303605556488
1611771125.8561573,149,0.50982666015625
1611771126.375372,150,0.4971529543399811
1611771126.878287,151,0.470318078994751
1611771127.399321,152,0.5269405245780945
1611771127.914075,153,0.4448115825653076
1611771128.434208,154,0.4693618714809418
1611771128.945992,155,0.45831719040870667
1611771129.465479,156,0.49304452538490295
1611771129.981678,157,0.46485352516174316
1611771130.500632,158,0.5276426672935486
1611771131.02498,159,0.4901295602321625
1611771131.590659,160,0.46281662583351135
1611771132.109659,161,0.476638525724411
1611771132.639112,162,0.41505250334739685
1611771133.167118,163,0.467499703168869
1611771133.686535,164,0.4174776077270508
1611771134.206549,165,0.4722062647342682
1611771134.725325,166,0.4169422686100006
1611771135.267589,167,0.542128324508667
1611771135.792215,168,0.480103462934494
1611771136.329181,169,0.41548243165016174
1611771136.844997,170,0.4808046817779541
1611771137.3686862,171,0.4091416597366333
1611771137.882053,172,0.4747408330440521
1611771138.407853,173,0.47009921073913574
1611771138.926107,174,0.49152886867523193
1611771139.458664,175,0.4971958100795746
1611771139.976246,176,0.42757487297058105
1611771140.509196,177,0.4776763916015625
1611771141.044286,178,0.4519512355327606
1611771141.5958967,179,0.4659247100353241
1611771142.127848,180,0.44722363352775574
1611771142.658209,181,0.45199641585350037
1611771143.206421,182,0.5034854412078857
1611771143.747754,183,0.43918704986572266
1611771144.274498,184,0.40721210837364197
1611771144.800354,185,0.42364442348480225
1611771145.332204,186,0.45801272988319397
1611771145.867226,187,0.44218406081199646
1611771146.386445,188,0.4573177397251129
1611771146.915247,189,0.3805743157863617
1611771147.437439,190,0.4598447382450104
1611771147.951698,191,0.44276008009910583
1611771148.4692543,192,0.43011078238487244
1611771148.983581,193,0.437704473733902
1611771149.50745,194,0.42204806208610535
1611771150.025259,195,0.3813842236995697
1611771150.541524,196,0.4871164858341217
1611771151.068438,197,0.476009726524353
1611771151.599317,198,0.4779178202152252
1611771152.132159,199,0.4446730315685272
1611771152.661736,200,0.3963733911514282
1611771153.190399,201,0.43946385383605957
1611771153.709907,202,0.5108083486557007
1611771154.356925,203,0.4143618047237396
1611771154.880316,204,0.43501850962638855
1611771155.409797,205,0.40151920914649963
1611771155.949514,206,0.4125591516494751
1611771156.473117,207,0.3855634927749634
1611771157.002732,208,0.44897544384002686
1611771157.535014,209,0.4431060254573822
1611771158.076929,210,0.3960839509963989
1611771158.630514,211,0.5139241814613342
1611771159.174516,212,0.44034019112586975
1611771159.717521,213,0.5155764222145081
1611771160.2509,214,0.43674421310424805
1611771160.786577,215,0.42694997787475586
1611771161.312292,216,0.40971502661705017
1611771161.834228,217,0.3896420896053314
1611771162.383,218,0.3507637083530426
1611771162.910373,219,0.43793466687202454
1611771163.447448,220,0.3935096263885498
1611771163.974279,221,0.393725723028183
1611771164.4967349,222,0.42164286971092224
1611771165.042184,223,0.3411678373813629
1611771165.5741963,224,0.3663896322250366
1611771166.124655,225,0.4220534861087799
1611771166.645865,226,0.44594037532806396
1611771167.191481,227,0.4672369956970215
1611771167.721476,228,0.3813532292842865
1611771168.25798,229,0.4011939465999603
1611771168.803333,230,0.33993732929229736
1611771169.350641,231,0.4099139869213104
1611771169.902551,232,0.34055185317993164
1611771170.431257,233,0.41056108474731445
1611771170.961225,234,0.37144386768341064
1611771171.503029,235,0.46209296584129333
1611771172.031289,236,0.3203681409358978
1611771172.570688,237,0.41356977820396423
1611771173.103924,238,0.394033282995224
1611771173.632788,239,0.3343477249145508
1611771174.1607,240,0.38265034556388855
1611771174.687099,241,0.37871053814888
1611771175.216974,242,0.37825918197631836
1611771175.747981,243,0.45166799426078796
1611771176.296147,244,0.4104924499988556
1611771176.814663,245,0.461393266916275
1611771177.356169,246,0.3875344693660736
1611771177.884705,247,0.4052791893482208
1611771178.411926,248,0.3773684799671173
1611771178.941864,249,0.3500124216079712
1611771179.480618,250,0.39161214232444763
1611771180.123585,251,0.31033071875572205
1611771180.655998,252,0.35942578315734863
1611771181.192363,253,0.408783882856369
1611771181.750608,254,0.3468976318836212
1611771182.288828,255,0.39780744910240173
1611771182.839581,256,0.35986199975013733
1611771183.374292,257,0.35968217253685
1611771183.90851,258,0.44050702452659607
1611771184.42781,259,0.42943108081817627
1611771184.959933,260,0.3372744619846344
1611771185.4875772,261,0.37109899520874023
1611771186.009063,262,0.3792637288570404
1611771186.572586,263,0.28610658645629883
1611771187.093672,264,0.33436867594718933
1611771187.619571,265,0.3680303990840912
1611771188.156152,266,0.3777700960636139
1611771188.688373,267,0.3415699005126953
1611771189.2125592,268,0.3288913071155548
1611771189.755467,269,0.31739670038223267
1611771190.285247,270,0.38202527165412903
1611771190.809111,271,0.28203245997428894
1611771191.332851,272,0.3095838129520416
1611771191.877633,273,0.4059525430202484
1611771192.408584,274,0.2974579334259033
1611771192.924177,275,0.3728192150592804
1611771193.457866,276,0.32446417212486267
1611771193.989677,277,0.3384399712085724
1611771194.516154,278,0.3448590040206909
1611771195.039916,279,0.2875765264034271
1611771195.572567,280,0.28739890456199646
1611771196.103623,281,0.3460899293422699
1611771196.6261168,282,0.3431530296802521
1611771197.160053,283,0.3187340795993805
1611771197.713116,284,0.365126371383667
1611771198.26572,285,0.3032856583595276
1611771198.798493,286,0.3864003121852875
1611771199.353321,287,0.31065577268600464
1611771199.883485,288,0.23434984683990479
1611771200.43608,289,0.31337568163871765
1611771200.963145,290,0.2933821380138397
1611771201.5103402,291,0.2905300557613373
1611771202.0577793,292,0.2897237539291382
1611771202.596347,293,0.27428722381591797
1611771203.153785,294,0.31593433022499084
1611771203.68887,295,0.26567795872688293
1611771204.216653,296,0.37478330731391907
1611771204.772012,297,0.2997138798236847
1611771205.298857,298,0.36502185463905334
1611771205.829764,299,0.3133077621459961
1611771206.358587,300,0.2877318561077118
1611771206.900226,301,0.26981791853904724
1611771207.448264,302,0.2937248647212982
1611771207.979945,303,0.27697786688804626
1611771208.539829,304,0.3289121389389038
1611771209.069541,305,0.35911765694618225
1611771209.608557,306,0.3140800893306732
1611771210.240251,307,0.28597554564476013
1611771210.780648,308,0.29805347323417664
1611771211.305633,309,0.4230250120162964
1611771211.82568,310,0.3294543921947479
1611771212.354248,311,0.2655341327190399
1611771212.8682797,312,0.26787611842155457
1611771213.403688,313,0.3019602596759796
1611771213.937828,314,0.30877363681793213
1611771214.469596,315,0.3629186451435089
1611771214.990373,316,0.4711805284023285
1611771215.518076,317,0.38003551959991455
1611771216.0426953,318,0.3316901922225952
1611771216.565941,319,0.27269217371940613
1611771217.093505,320,0.28051021695137024
1611771217.614637,321,0.23823785781860352
