Wall time,Step,Value
1613511049.178208,0,0.34375
1613511050.167082,1,0.2395833283662796
1613511051.157282,2,0.4270833432674408
1613511052.155634,3,0.4166666567325592
1613511053.156359,4,0.3645833432674408
1613511054.15828,5,0.4375
1613511055.152734,6,0.3854166567325592
1613511056.15362,7,0.375
1613511057.14615,8,0.4895833432674408
1613511058.144273,9,0.40625
1613511059.147569,10,0.40625
1613511060.142128,11,0.375
1613511061.132954,12,0.46875
1613511062.129257,13,0.4375
1613511063.139188,14,0.5
1613511064.136739,15,0.4583333432674408
1613511065.139002,16,0.4583333432674408
1613511066.132066,17,0.46875
1613511067.131062,18,0.53125
1613511068.135069,19,0.5208333134651184
1613511069.13261,20,0.46875
1613511070.140368,21,0.46875
1613511071.135376,22,0.5104166865348816
1613511072.13361,23,0.4895833432674408
1613511073.133732,24,0.4791666567325592
1613511074.128178,25,0.5
1613511075.130032,26,0.53125
1613511076.13577,27,0.5416666865348816
1613511077.138007,28,0.4895833432674408
1613511078.138532,29,0.5520833134651184
1613511079.1434538,30,0.5416666865348816
1613511080.158765,31,0.5520833134651184
1613511081.157585,32,0.5520833134651184
1613511082.163629,33,0.5520833134651184
1613511083.183975,34,0.5625
1613511084.193214,35,0.4791666567325592
1613511085.196591,36,0.4479166567325592
1613511086.19799,37,0.53125
1613511087.2012277,38,0.5625
1613511088.229637,39,0.5729166865348816
1613511089.332199,40,0.5208333134651184
1613511090.328042,41,0.5625
1613511091.322595,42,0.5833333134651184
1613511092.320406,43,0.5625
1613511093.347067,44,0.5833333134651184
1613511094.349919,45,0.6041666865348816
1613511095.359363,46,0.59375
1613511096.356431,47,0.6041666865348816
1613511097.34755,48,0.59375
1613511098.348357,49,0.5104166865348816
1613511099.3572822,50,0.6354166865348816
1613511100.359984,51,0.59375
1613511101.361164,52,0.6458333134651184
1613511102.357476,53,0.6041666865348816
1613511103.350044,54,0.59375
1613511104.355418,55,0.5416666865348816
1613511105.364108,56,0.5729166865348816
1613511106.361518,57,0.53125
1613511107.359405,58,0.6666666865348816
1613511108.351025,59,0.65625
1613511109.353613,60,0.5833333134651184
1613511110.351619,61,0.6041666865348816
1613511111.353096,62,0.6145833134651184
1613511112.347934,63,0.6875
1613511113.356517,64,0.65625
1613511114.361762,65,0.6354166865348816
1613511115.367092,66,0.6145833134651184
1613511116.368304,67,0.65625
1613511117.358114,68,0.5520833134651184
1613511118.361534,69,0.5833333134651184
1613511119.359151,70,0.65625
1613511120.3574657,71,0.6770833134651184
1613511121.352883,72,0.6875
1613511122.345955,73,0.65625
1613511123.343488,74,0.6041666865348816
1613511124.343308,75,0.65625
1613511125.346199,76,0.7291666865348816
1613511126.357881,77,0.6666666865348816
1613511127.3634,78,0.6354166865348816
1613511128.356068,79,0.65625
1613511129.36592,80,0.6770833134651184
1613511130.35674,81,0.7083333134651184
1613511131.355124,82,0.7083333134651184
1613511132.351021,83,0.6145833134651184
1613511133.3528347,84,0.6979166865348816
1613511134.34599,85,0.7395833134651184
1613511135.337507,86,0.6979166865348816
1613511136.33972,87,0.6875
1613511137.3399312,88,0.6354166865348816
1613511138.338266,89,0.6145833134651184
1613511139.332323,90,0.65625
1613511140.344175,91,0.6770833134651184
1613511141.352832,92,0.71875
1613511142.367334,93,0.71875
1613511143.366627,94,0.6458333134651184
1613511144.370796,95,0.625
1613511145.47013,96,0.6770833134651184
1613511146.478814,97,0.6979166865348816
1613511147.477295,98,0.7395833134651184
1613511148.478133,99,0.71875
1613511149.475366,100,0.6458333134651184
1613511150.483278,101,0.6458333134651184
1613511151.4862232,102,0.7395833134651184
1613511152.477147,103,0.6770833134651184
1613511153.470712,104,0.7395833134651184
1613511154.479647,105,0.7291666865348816
1613511155.483084,106,0.7083333134651184
1613511156.490528,107,0.6979166865348816
1613511157.491484,108,0.6666666865348816
1613511158.49344,109,0.75
1613511159.511742,110,0.65625
1613511160.510808,111,0.6666666865348816
1613511161.515649,112,0.7083333134651184
1613511162.517171,113,0.7395833134651184
1613511163.520701,114,0.6979166865348816
1613511164.526131,115,0.71875
1613511165.537408,116,0.75
1613511166.539987,117,0.7291666865348816
1613511167.536984,118,0.71875
1613511168.541537,119,0.78125
1613511169.539118,120,0.7083333134651184
1613511170.550029,121,0.7395833134651184
1613511171.552902,122,0.6979166865348816
1613511172.553919,123,0.7604166865348816
1613511173.557913,124,0.75
1613511174.584304,125,0.75
1613511175.585727,126,0.6979166865348816
1613511176.584226,127,0.6354166865348816
1613511177.590505,128,0.7083333134651184
1613511178.601471,129,0.7291666865348816
1613511179.6196322,130,0.75
1613511180.631701,131,0.7604166865348816
1613511181.637754,132,0.71875
1613511182.6391387,133,0.7083333134651184
1613511183.643158,134,0.7291666865348816
1613511184.652836,135,0.7291666865348816
1613511185.682026,136,0.7708333134651184
1613511186.700784,137,0.71875
1613511187.709311,138,0.7083333134651184
1613511188.737712,139,0.75
1613511189.744959,140,0.7291666865348816
1613511190.884289,141,0.7708333134651184
1613511191.89103,142,0.7708333134651184
1613511192.900365,143,0.6770833134651184
1613511193.908779,144,0.7291666865348816
1613511194.909669,145,0.78125
1613511195.923722,146,0.6979166865348816
1613511196.937986,147,0.6979166865348816
1613511197.944032,148,0.6875
1613511198.9500387,149,0.7395833134651184
1613511199.962389,150,0.7395833134651184
1613511200.9876153,151,0.7083333134651184
1613511201.99875,152,0.7708333134651184
1613511203.000914,153,0.75
1613511204.004622,154,0.71875
1613511205.008157,155,0.7604166865348816
1613511206.033361,156,0.71875
1613511207.046266,157,0.7604166865348816
1613511208.054135,158,0.71875
1613511209.053746,159,0.7291666865348816
1613511210.06513,160,0.7083333134651184
1613511211.089256,161,0.7916666865348816
1613511212.100211,162,0.75
1613511213.110052,163,0.7395833134651184
1613511214.13242,164,0.75
1613511215.134038,165,0.75
1613511216.1399791,166,0.75
1613511217.141561,167,0.78125
1613511218.148961,168,0.7916666865348816
1613511219.14435,169,0.7604166865348816
1613511220.152807,170,0.7708333134651184
1613511221.159065,171,0.75
1613511222.167779,172,0.75
1613511223.175423,173,0.7395833134651184
1613511224.188042,174,0.8020833134651184
