Wall time,Step,Value
1612224074.92208,0,0.3333333432674408
1612224075.469697,1,0.4270833432674408
1612224076.0188143,2,0.2916666567325592
1612224076.572139,3,0.40625
1612224077.122153,4,0.40625
1612224077.677816,5,0.4270833432674408
1612224078.229318,6,0.3645833432674408
1612224078.784121,7,0.3958333432674408
1612224079.34253,8,0.3854166567325592
1612224079.90106,9,0.5104166865348816
1612224080.446481,10,0.5104166865348816
1612224080.998988,11,0.5
1612224081.549573,12,0.5208333134651184
1612224082.111944,13,0.5520833134651184
1612224082.663498,14,0.5208333134651184
1612224083.215652,15,0.53125
1612224083.762424,16,0.53125
1612224084.328283,17,0.46875
1612224084.883889,18,0.5729166865348816
1612224085.443635,19,0.53125
1612224086.000202,20,0.53125
1612224086.551993,21,0.5729166865348816
1612224087.106907,22,0.6041666865348816
1612224087.665963,23,0.6145833134651184
1612224088.2258308,24,0.6145833134651184
1612224088.780983,25,0.5
1612224089.330347,26,0.6145833134651184
1612224089.889427,27,0.5625
1612224090.4465363,28,0.625
1612224091.005278,29,0.5729166865348816
1612224091.556311,30,0.5520833134651184
1612224092.105319,31,0.59375
1612224092.665074,32,0.53125
1612224093.226971,33,0.6145833134651184
1612224093.901869,34,0.6145833134651184
1612224094.4646957,35,0.65625
1612224095.0246952,36,0.6354166865348816
1612224095.582703,37,0.5729166865348816
1612224096.135913,38,0.5833333134651184
1612224096.698803,39,0.5729166865348816
1612224097.255934,40,0.5416666865348816
1612224097.816538,41,0.6666666865348816
1612224098.376137,42,0.53125
1612224098.931802,43,0.6354166865348816
1612224099.48758,44,0.5625
1612224100.045681,45,0.5833333134651184
1612224100.607359,46,0.5833333134651184
1612224101.168978,47,0.65625
1612224101.72428,48,0.59375
1612224102.282787,49,0.5833333134651184
1612224102.839606,50,0.65625
1612224103.400799,51,0.59375
1612224103.957942,52,0.7083333134651184
1612224104.5211017,53,0.6354166865348816
1612224105.081703,54,0.5729166865348816
1612224105.638678,55,0.6770833134651184
1612224106.201561,56,0.6875
1612224106.761812,57,0.6354166865348816
1612224107.32607,58,0.625
1612224107.894062,59,0.5833333134651184
1612224108.454151,60,0.5729166865348816
1612224109.009148,61,0.6875
1612224109.57713,62,0.6979166865348816
1612224110.137003,63,0.6145833134651184
1612224110.695237,64,0.625
1612224111.253555,65,0.6145833134651184
1612224111.821508,66,0.6145833134651184
1612224112.380813,67,0.65625
1612224112.942559,68,0.65625
1612224113.496026,69,0.7083333134651184
1612224114.052348,70,0.6041666865348816
1612224114.6164732,71,0.6770833134651184
1612224115.166105,72,0.6770833134651184
1612224115.721622,73,0.6666666865348816
1612224116.280249,74,0.6354166865348816
1612224116.838777,75,0.6666666865348816
1612224117.390603,76,0.6770833134651184
1612224117.960227,77,0.625
1612224118.520599,78,0.5729166865348816
1612224119.088463,79,0.6770833134651184
1612224119.639307,80,0.6875
1612224120.193699,81,0.6458333134651184
1612224120.752258,82,0.6875
1612224121.309553,83,0.7708333134651184
1612224121.8715122,84,0.6666666865348816
1612224122.433095,85,0.7708333134651184
1612224122.9918017,86,0.6666666865348816
1612224123.570151,87,0.6770833134651184
1612224124.126196,88,0.71875
1612224124.687723,89,0.65625
1612224125.33871,90,0.6875
1612224125.897116,91,0.6458333134651184
1612224126.450464,92,0.6666666865348816
1612224127.011532,93,0.71875
1612224127.560557,94,0.6458333134651184
1612224128.117107,95,0.6770833134651184
1612224128.675564,96,0.7083333134651184
1612224129.233564,97,0.71875
1612224129.7919402,98,0.6979166865348816
1612224130.352957,99,0.6770833134651184
1612224130.911373,100,0.6770833134651184
1612224131.469287,101,0.6875
1612224132.023815,102,0.65625
1612224132.579077,103,0.71875
1612224133.140134,104,0.75
